health_color,account_id,date,compute_credits_consumed
Red,ACC-00272,2026-06-11,0.0
Red,ACC-00272,2026-06-18,0.0
Red,ACC-00272,2026-06-25,0.0
Red,ACC-00272,2026-07-02,0.0
Red,ACC-00272,2026-07-09,0.0
Red,ACC-00272,2026-07-16,0.0
Red,ACC-00272,2026-07-23,0.0
Red,ACC-00272,2026-07-30,0.0
Red,ACC-00272,2026-08-06,0.0
Red,ACC-00272,2026-08-13,0.0
Yellow,ACC-00272,2026-08-20,0.0
Red,ACC-00272,2026-08-27,0.0
Red,ACC-00272,2026-09-03,0.0
Red,ACC-00272,2026-09-10,0.0
Red,ACC-00272,2026-09-17,0.0
Red,ACC-00272,2026-09-24,0.0
Red,ACC-00272,2026-10-01,0.0
Red,ACC-00272,2026-10-08,0.0
Red,ACC-00272,2026-10-15,0.0
Red,ACC-00272,2026-10-22,0.0
Red,ACC-00272,2026-10-29,0.0
Red,ACC-00272,2026-11-05,0.0
Red,ACC-00272,2026-11-12,0.0
Red,ACC-00272,2026-11-19,0.0
Red,ACC-00272,2026-11-26,0.0
Red,ACC-00272,2026-12-03,0.0
Red,ACC-00272,2026-12-10,0.0
Red,ACC-00272,2026-12-17,0.0
Red,ACC-00272,2026-12-24,0.0
Green,ACC-00272,2026-12-31,0.0
Green,ACC-00273,2026-01-01,686.2
Green,ACC-00273,2026-01-08,727.82
Green,ACC-00273,2026-01-15,774.61
Green,ACC-00273,2026-01-22,712.21
Green,ACC-00273,2026-01-29,701.32
Green,ACC-00273,2026-02-05,787.31
Green,ACC-00273,2026-02-12,844.34
Green,ACC-00273,2026-02-19,843.44
Green,ACC-00273,2026-02-26,781.51
Green,ACC-00273,2026-03-05,856.04
Green,ACC-00273,2026-03-12,666.94
Green,ACC-00273,2026-03-19,668.73
Green,ACC-00273,2026-03-26,609.64
Green,ACC-00273,2026-04-02,590.81
Green,ACC-00273,2026-04-09,673.94
Green,ACC-00273,2026-04-16,511.11
Green,ACC-00273,2026-04-23,527.94
Green,ACC-00273,2026-04-30,661.63
Green,ACC-00273,2026-05-07,722.9
Green,ACC-00273,2026-05-14,767.05
Green,ACC-00273,2026-05-21,738.3
Green,ACC-00273,2026-05-28,566.65
Green,ACC-00273,2026-06-04,600.96
Green,ACC-00273,2026-06-11,771.51
Green,ACC-00273,2026-06-18,842.52
Green,ACC-00273,2026-06-25,717.66
Green,ACC-00273,2026-07-02,708.06
Green,ACC-00273,2026-07-09,562.54
Red,ACC-00273,2026-07-16,595.04
Red,ACC-00273,2026-07-23,700.94
Green,ACC-00273,2026-07-30,543.33
Green,ACC-00273,2026-08-06,480.04
Green,ACC-00273,2026-08-13,567.56
Red,ACC-00273,2026-08-20,548.63
Green,ACC-00273,2026-08-27,549.3
Green,ACC-00273,2026-09-03,675.26
Green,ACC-00273,2026-09-10,506.62
Green,ACC-00273,2026-09-17,533.06
Green,ACC-00273,2026-09-24,516.39
Green,ACC-00273,2026-10-01,709.2
Green,ACC-00273,2026-10-08,622.04
Green,ACC-00273,2026-10-15,513.06
Green,ACC-00273,2026-10-22,673.3
Green,ACC-00273,2026-10-29,727.38
Green,ACC-00273,2026-11-05,524.76
Green,ACC-00273,2026-11-12,679.92
Green,ACC-00273,2026-11-19,682.43
Green,ACC-00273,2026-11-26,683.38
Green,ACC-00273,2026-12-03,706.51
Green,ACC-00273,2026-12-10,561.01
Green,ACC-00273,2026-12-17,550.37
Red,ACC-00273,2026-12-24,709.14
Green,ACC-00273,2026-12-31,560.42
Green,ACC-00274,2026-01-01,741.51
Green,ACC-00274,2026-01-08,595.59
Green,ACC-00274,2026-01-15,723.6
Green,ACC-00274,2026-01-22,782.15
Green,ACC-00274,2026-01-29,723.0
Green,ACC-00274,2026-02-05,829.74
Green,ACC-00274,2026-02-12,653.55
Green,ACC-00274,2026-02-19,825.94
Green,ACC-00274,2026-02-26,589.67
Green,ACC-00274,2026-03-05,884.27
Green,ACC-00274,2026-03-12,721.14
Green,ACC-00274,2026-03-19,867.27
Green,ACC-00274,2026-03-26,827.9
Green,ACC-00274,2026-04-02,616.37
Green,ACC-00274,2026-04-09,599.05
Green,ACC-00274,2026-04-16,596.42
Green,ACC-00274,2026-04-23,571.86
Yellow,ACC-00274,2026-04-30,798.64
Green,ACC-00274,2026-05-07,860.58
Green,ACC-00274,2026-05-14,841.43
Green,ACC-00274,2026-05-21,712.12
Green,ACC-00274,2026-05-28,693.47
Yellow,ACC-00274,2026-06-04,609.79
Green,ACC-00274,2026-06-11,784.54
Green,ACC-00274,2026-06-18,636.44
Green,ACC-00274,2026-06-25,732.08
Green,ACC-00274,2026-07-02,679.25
Green,ACC-00274,2026-07-09,738.41
Green,ACC-00274,2026-07-16,686.2
Green,ACC-00274,2026-07-23,760.01
Green,ACC-00274,2026-07-30,770.68
Green,ACC-00274,2026-08-06,839.49
Green,ACC-00274,2026-08-13,617.18
Green,ACC-00274,2026-08-20,783.66
Red,ACC-00274,2026-08-27,768.15
Green,ACC-00274,2026-09-03,753.32
Red,ACC-00274,2026-09-10,696.92
Green,ACC-00274,2026-09-17,715.96
Green,ACC-00274,2026-09-24,898.24
Green,ACC-00274,2026-10-01,791.6
Green,ACC-00274,2026-10-08,673.72
Green,ACC-00274,2026-10-15,721.01
Green,ACC-00274,2026-10-22,688.76
Green,ACC-00274,2026-10-29,639.69
Green,ACC-00274,2026-11-05,805.86
Green,ACC-00274,2026-11-12,797.47
Green,ACC-00274,2026-11-19,611.74
Green,ACC-00274,2026-11-26,680.59
Green,ACC-00274,2026-12-03,724.03
Red,ACC-00274,2026-12-10,520.43
Green,ACC-00274,2026-12-17,601.47
Green,ACC-00274,2026-12-24,573.63
Green,ACC-00274,2026-12-31,570.95
Yellow,ACC-00275,2026-01-01,7109.73
Yellow,ACC-00275,2026-01-08,9040.48
Yellow,ACC-00275,2026-01-15,8068.63
Yellow,ACC-00275,2026-01-22,6491.04
Yellow,ACC-00275,2026-01-29,7017.65
Yellow,ACC-00275,2026-02-05,8762.51
Yellow,ACC-00275,2026-02-12,7819.83
Red,ACC-00275,2026-02-19,8803.16
Yellow,ACC-00275,2026-02-26,5936.08
Yellow,ACC-00275,2026-03-05,6214.26
Yellow,ACC-00275,2026-03-12,6697.96
Yellow,ACC-00275,2026-03-19,6413.89
Yellow,ACC-00275,2026-03-26,8154.12
Yellow,ACC-00275,2026-04-02,6155.33
Yellow,ACC-00275,2026-04-09,7582.66
Yellow,ACC-00275,2026-04-16,7577.17
Yellow,ACC-00275,2026-04-23,5880.2
Yellow,ACC-00275,2026-04-30,6325.41
Yellow,ACC-00275,2026-05-07,7376.07
Yellow,ACC-00275,2026-05-14,7404.19
Yellow,ACC-00275,2026-05-21,5777.28
Yellow,ACC-00275,2026-05-28,5811.11
Yellow,ACC-00275,2026-06-04,7863.15
Yellow,ACC-00275,2026-06-11,7861.15
Yellow,ACC-00275,2026-06-18,6867.73
Red,ACC-00275,2026-06-25,8334.07
Yellow,ACC-00275,2026-07-02,7990.47
Yellow,ACC-00275,2026-07-09,6835.02
Yellow,ACC-00275,2026-07-16,7222.54
Yellow,ACC-00275,2026-07-23,6690.18
Yellow,ACC-00275,2026-07-30,7103.48
Yellow,ACC-00275,2026-08-06,7825.32
Green,ACC-00275,2026-08-13,8069.8
Yellow,ACC-00275,2026-08-20,8292.18
Yellow,ACC-00275,2026-08-27,7239.6
Yellow,ACC-00275,2026-09-03,8955.49
Yellow,ACC-00275,2026-09-10,6159.81
Yellow,ACC-00275,2026-09-17,7683.36
Yellow,ACC-00275,2026-09-24,7366.44
Yellow,ACC-00275,2026-10-01,6480.64
Yellow,ACC-00275,2026-10-08,6474.79
Yellow,ACC-00275,2026-10-15,7277.25
Yellow,ACC-00275,2026-10-22,7024.11
Yellow,ACC-00275,2026-10-29,7906.54
Yellow,ACC-00275,2026-11-05,9188.11
Yellow,ACC-00275,2026-11-12,6595.32
Yellow,ACC-00275,2026-11-19,7729.5
Yellow,ACC-00275,2026-11-26,7736.65
Red,ACC-00275,2026-12-03,7911.99
Yellow,ACC-00275,2026-12-10,7000.7
Yellow,ACC-00275,2026-12-17,6266.35
Yellow,ACC-00275,2026-12-24,7479.34
Yellow,ACC-00275,2026-12-31,7615.87
Yellow,ACC-00276,2026-01-01,1048.02
Yellow,ACC-00276,2026-01-08,917.93
Yellow,ACC-00276,2026-01-15,820.61
Yellow,ACC-00276,2026-01-22,855.39
Yellow,ACC-00276,2026-01-29,781.12
Green,ACC-00276,2026-02-05,819.66
Yellow,ACC-00276,2026-02-12,1047.53
Green,ACC-00276,2026-02-19,838.84
Green,ACC-00276,2026-02-26,945.7
Green,ACC-00276,2026-03-05,1025.45
Green,ACC-00276,2026-03-12,1151.32
Green,ACC-00276,2026-03-19,926.2
Green,ACC-00276,2026-03-26,1128.57
Green,ACC-00276,2026-04-02,1104.54
Green,ACC-00276,2026-04-09,1054.92
Green,ACC-00276,2026-04-16,947.77
Green,ACC-00276,2026-04-23,901.25
Green,ACC-00276,2026-04-30,868.06
Green,ACC-00276,2026-05-07,1006.75
Green,ACC-00276,2026-05-14,1142.87
Green,ACC-00276,2026-05-21,1108.23
Green,ACC-00276,2026-05-28,951.4
Green,ACC-00276,2026-06-04,1091.36
Green,ACC-00276,2026-06-11,1133.36
Green,ACC-00276,2026-06-18,1097.11
Green,ACC-00276,2026-06-25,1006.59
Green,ACC-00276,2026-07-02,799.1
Green,ACC-00276,2026-07-09,887.82
Green,ACC-00276,2026-07-16,825.81
Green,ACC-00276,2026-07-23,794.76
Green,ACC-00276,2026-07-30,1015.13
Green,ACC-00276,2026-08-06,936.66
Green,ACC-00276,2026-08-13,1118.51
Green,ACC-00276,2026-08-20,1025.05
Green,ACC-00276,2026-08-27,794.36
Green,ACC-00276,2026-09-03,1251.79
Green,ACC-00276,2026-09-10,1264.34
Green,ACC-00276,2026-09-17,1320.8
Yellow,ACC-00276,2026-09-24,966.43
Green,ACC-00276,2026-10-01,876.38
Green,ACC-00276,2026-10-08,829.83
Green,ACC-00276,2026-10-15,877.59
Green,ACC-00276,2026-10-22,1142.28
Green,ACC-00276,2026-10-29,1015.53
Red,ACC-00276,2026-11-05,863.7
Green,ACC-00276,2026-11-12,809.35
Green,ACC-00276,2026-11-19,1180.01
Green,ACC-00276,2026-11-26,942.75
Green,ACC-00276,2026-12-03,1105.46
Green,ACC-00276,2026-12-10,1152.51
Green,ACC-00276,2026-12-17,950.96
Green,ACC-00276,2026-12-24,1013.28
Green,ACC-00276,2026-12-31,1092.96
Green,ACC-00277,2026-01-01,349.83
Green,ACC-00277,2026-01-08,320.15
Green,ACC-00277,2026-01-15,272.14
Green,ACC-00277,2026-01-22,270.74
Green,ACC-00277,2026-01-29,278.97
Green,ACC-00277,2026-02-05,263.1
Green,ACC-00277,2026-02-12,317.36
Green,ACC-00277,2026-02-19,217.64
Green,ACC-00277,2026-02-26,272.78
Yellow,ACC-00277,2026-03-05,254.25
Yellow,ACC-00277,2026-03-12,282.17
Green,ACC-00277,2026-03-19,208.87
Yellow,ACC-00277,2026-03-26,299.53
Green,ACC-00277,2026-04-02,247.12
Green,ACC-00277,2026-04-09,265.74
Green,ACC-00277,2026-04-16,264.76
Green,ACC-00277,2026-04-23,280.92
Green,ACC-00277,2026-04-30,281.57
Red,ACC-00277,2026-05-07,231.86
Red,ACC-00277,2026-05-14,219.21
Yellow,ACC-00277,2026-05-21,281.49
Yellow,ACC-00277,2026-05-28,251.88
Yellow,ACC-00277,2026-06-04,213.66
Yellow,ACC-00277,2026-06-11,267.47
Yellow,ACC-00277,2026-06-18,201.63
Yellow,ACC-00277,2026-06-25,227.83
Yellow,ACC-00277,2026-07-02,184.06
Yellow,ACC-00277,2026-07-09,184.98
Yellow,ACC-00277,2026-07-16,258.57
Yellow,ACC-00277,2026-07-23,178.66
Yellow,ACC-00277,2026-07-30,247.95
Yellow,ACC-00277,2026-08-06,208.0
Red,ACC-00277,2026-08-13,175.88
Yellow,ACC-00277,2026-08-20,197.84
Yellow,ACC-00277,2026-08-27,180.12
Yellow,ACC-00277,2026-09-03,207.47
Yellow,ACC-00277,2026-09-10,266.76
Yellow,ACC-00277,2026-09-17,272.01
Yellow,ACC-00277,2026-09-24,208.74
Yellow,ACC-00277,2026-10-01,215.38
Yellow,ACC-00277,2026-10-08,260.68
Yellow,ACC-00277,2026-10-15,202.97
Yellow,ACC-00277,2026-10-22,229.09
Yellow,ACC-00277,2026-10-29,265.83
Yellow,ACC-00277,2026-11-05,227.57
Yellow,ACC-00277,2026-11-12,200.2
Yellow,ACC-00277,2026-11-19,236.86
Yellow,ACC-00277,2026-11-26,242.09
Yellow,ACC-00277,2026-12-03,213.16
Yellow,ACC-00277,2026-12-10,222.86
Yellow,ACC-00277,2026-12-17,191.78
Yellow,ACC-00277,2026-12-24,178.97
Yellow,ACC-00277,2026-12-31,230.79
Green,ACC-00278,2026-01-01,3001.06
Green,ACC-00278,2026-01-08,2388.78
Green,ACC-00278,2026-01-15,2861.09
Green,ACC-00278,2026-01-22,2231.44
Red,ACC-00278,2026-01-29,3011.23
Green,ACC-00278,2026-02-05,2564.06
Green,ACC-00278,2026-02-12,3061.13
Green,ACC-00278,2026-02-19,3375.93
Green,ACC-00278,2026-02-26,2685.36
Green,ACC-00278,2026-03-05,3009.21
Green,ACC-00278,2026-03-12,2485.93
Red,ACC-00278,2026-03-19,2746.83
Green,ACC-00278,2026-03-26,3292.49
Yellow,ACC-00278,2026-04-02,2960.96
Yellow,ACC-00278,2026-04-09,3889.94
Yellow,ACC-00278,2026-04-16,3133.97
Yellow,ACC-00278,2026-04-23,3501.6
Green,ACC-00278,2026-04-30,2961.94
Green,ACC-00278,2026-05-07,3431.36
Green,ACC-00278,2026-05-14,2975.98
Green,ACC-00278,2026-05-21,3252.02
Green,ACC-00278,2026-05-28,3065.38
Yellow,ACC-00278,2026-06-04,2959.87
Yellow,ACC-00278,2026-06-11,4027.65
Yellow,ACC-00278,2026-06-18,3161.61
Yellow,ACC-00278,2026-06-25,3560.72
Red,ACC-00278,2026-07-02,0.0
Red,ACC-00278,2026-07-09,0.0
Red,ACC-00278,2026-07-16,0.0
Red,ACC-00278,2026-07-23,0.0
Red,ACC-00278,2026-07-30,0.0
Red,ACC-00278,2026-08-06,0.0
Red,ACC-00278,2026-08-13,0.0
Red,ACC-00278,2026-08-20,0.0
Green,ACC-00278,2026-08-27,0.0
Red,ACC-00278,2026-09-03,0.0
Red,ACC-00278,2026-09-10,0.0
Red,ACC-00278,2026-09-17,0.0
Red,ACC-00278,2026-09-24,0.0
Red,ACC-00278,2026-10-01,0.0
Red,ACC-00278,2026-10-08,0.0
Red,ACC-00278,2026-10-15,0.0
Red,ACC-00278,2026-10-22,0.0
Red,ACC-00278,2026-10-29,0.0
Red,ACC-00278,2026-11-05,0.0
Green,ACC-00278,2026-11-12,0.0
Red,ACC-00278,2026-11-19,0.0
Red,ACC-00278,2026-11-26,0.0
Red,ACC-00278,2026-12-03,0.0
Red,ACC-00278,2026-12-10,0.0
Red,ACC-00278,2026-12-17,0.0
Red,ACC-00278,2026-12-24,0.0
Red,ACC-00278,2026-12-31,0.0
Yellow,ACC-00279,2026-01-01,2420.38
Yellow,ACC-00279,2026-01-08,2455.45
Yellow,ACC-00279,2026-01-15,2198.06
Yellow,ACC-00279,2026-01-22,2869.04
Yellow,ACC-00279,2026-01-29,2554.97
Yellow,ACC-00279,2026-02-05,2893.25
Yellow,ACC-00279,2026-02-12,2800.52
Yellow,ACC-00279,2026-02-19,2241.18
Yellow,ACC-00279,2026-02-26,2700.98
Yellow,ACC-00279,2026-03-05,2506.78
Yellow,ACC-00279,2026-03-12,2900.27
Yellow,ACC-00279,2026-03-19,2496.42
Yellow,ACC-00279,2026-03-26,2679.88
Yellow,ACC-00279,2026-04-02,2716.36
Red,ACC-00279,2026-04-09,2380.9
Green,ACC-00279,2026-04-16,3093.4
Yellow,ACC-00279,2026-04-23,2280.61
Yellow,ACC-00279,2026-04-30,2913.08
Yellow,ACC-00279,2026-05-07,2663.25
Yellow,ACC-00279,2026-05-14,3023.06
Yellow,ACC-00279,2026-05-21,2926.83
Yellow,ACC-00279,2026-05-28,2616.9
Yellow,ACC-00279,2026-06-04,2057.04
Yellow,ACC-00279,2026-06-11,2569.55
Yellow,ACC-00279,2026-06-18,2205.46
Yellow,ACC-00279,2026-06-25,2966.65
Yellow,ACC-00279,2026-07-02,2349.81
Yellow,ACC-00279,2026-07-09,3257.17
Red,ACC-00279,2026-07-16,3173.81
Yellow,ACC-00279,2026-07-23,3112.35
Yellow,ACC-00279,2026-07-30,2901.78
Yellow,ACC-00279,2026-08-06,2873.53
Yellow,ACC-00279,2026-08-13,2588.82
Green,ACC-00279,2026-08-20,2976.65
Yellow,ACC-00279,2026-08-27,2818.11
Yellow,ACC-00279,2026-09-03,3074.54
Yellow,ACC-00279,2026-09-10,2614.45
Yellow,ACC-00279,2026-09-17,2640.86
Yellow,ACC-00279,2026-09-24,2385.66
Yellow,ACC-00279,2026-10-01,2613.63
Yellow,ACC-00279,2026-10-08,2685.0
Yellow,ACC-00279,2026-10-15,2146.0
Yellow,ACC-00279,2026-10-22,2538.85
Yellow,ACC-00279,2026-10-29,2898.26
Yellow,ACC-00279,2026-11-05,2489.63
Yellow,ACC-00279,2026-11-12,2225.87
Yellow,ACC-00279,2026-11-19,2762.48
Yellow,ACC-00279,2026-11-26,2232.33
Yellow,ACC-00279,2026-12-03,2007.33
Yellow,ACC-00279,2026-12-10,2556.01
Yellow,ACC-00279,2026-12-17,2209.56
Yellow,ACC-00279,2026-12-24,2019.25
Yellow,ACC-00279,2026-12-31,2195.47
Green,ACC-00280,2026-01-01,2090.32
Green,ACC-00280,2026-01-08,1780.48
Green,ACC-00280,2026-01-15,1508.5
Green,ACC-00280,2026-01-22,1552.92
Green,ACC-00280,2026-01-29,1598.65
Yellow,ACC-00280,2026-02-05,1451.25
Yellow,ACC-00280,2026-02-12,1604.69
Yellow,ACC-00280,2026-02-19,1672.69
Yellow,ACC-00280,2026-02-26,1311.84
Green,ACC-00280,2026-03-05,1410.12
Green,ACC-00280,2026-03-12,1663.07
Green,ACC-00280,2026-03-19,1536.81
Green,ACC-00280,2026-03-26,1999.27
Yellow,ACC-00280,2026-04-02,1254.57
Yellow,ACC-00280,2026-04-09,1651.19
Yellow,ACC-00280,2026-04-16,1352.29
Yellow,ACC-00280,2026-04-23,1507.08
Yellow,ACC-00280,2026-04-30,1626.83
Yellow,ACC-00280,2026-05-07,1176.51
Yellow,ACC-00280,2026-05-14,1157.11
Yellow,ACC-00280,2026-05-21,1596.93
Yellow,ACC-00280,2026-05-28,1505.8
Yellow,ACC-00280,2026-06-04,1640.22
Yellow,ACC-00280,2026-06-11,1621.64
Yellow,ACC-00280,2026-06-18,1387.93
Yellow,ACC-00280,2026-06-25,1508.89
Yellow,ACC-00280,2026-07-02,1662.52
Yellow,ACC-00280,2026-07-09,1196.37
Yellow,ACC-00280,2026-07-16,1481.63
Yellow,ACC-00280,2026-07-23,1541.39
Yellow,ACC-00280,2026-07-30,1692.51
Yellow,ACC-00280,2026-08-06,1378.59
Yellow,ACC-00280,2026-08-13,1581.76
Yellow,ACC-00280,2026-08-20,1643.83
Yellow,ACC-00280,2026-08-27,1226.39
Yellow,ACC-00280,2026-09-03,1334.03
Yellow,ACC-00280,2026-09-10,1079.35
Yellow,ACC-00280,2026-09-17,1427.35
Yellow,ACC-00280,2026-09-24,1506.82
Yellow,ACC-00280,2026-10-01,1347.04
Yellow,ACC-00280,2026-10-08,1663.7
Yellow,ACC-00280,2026-10-15,1406.77
Yellow,ACC-00280,2026-10-22,1308.92
Yellow,ACC-00280,2026-10-29,1217.31
Yellow,ACC-00280,2026-11-05,1220.08
Yellow,ACC-00280,2026-11-12,1185.98
Yellow,ACC-00280,2026-11-19,1275.23
Yellow,ACC-00280,2026-11-26,1608.53
Yellow,ACC-00280,2026-12-03,1024.16
Yellow,ACC-00280,2026-12-10,1021.5
Yellow,ACC-00280,2026-12-17,1083.52
Yellow,ACC-00280,2026-12-24,1307.16
Yellow,ACC-00280,2026-12-31,1419.64
Green,ACC-00281,2026-01-01,354.42
Green,ACC-00281,2026-01-08,501.27
Green,ACC-00281,2026-01-15,380.59
Green,ACC-00281,2026-01-22,420.46
Green,ACC-00281,2026-01-29,417.03
Yellow,ACC-00281,2026-02-05,402.65
Green,ACC-00281,2026-02-12,401.36
Green,ACC-00281,2026-02-19,347.33
Green,ACC-00281,2026-02-26,383.01
Green,ACC-00281,2026-03-05,387.59
Green,ACC-00281,2026-03-12,358.67
Green,ACC-00281,2026-03-19,466.66
Green,ACC-00281,2026-03-26,360.0
Green,ACC-00281,2026-04-02,473.47
Green,ACC-00281,2026-04-09,420.93
Green,ACC-00281,2026-04-16,338.65
Green,ACC-00281,2026-04-23,382.69
Red,ACC-00281,2026-04-30,482.37
Green,ACC-00281,2026-05-07,467.36
Green,ACC-00281,2026-05-14,509.09
Green,ACC-00281,2026-05-21,459.27
Green,ACC-00281,2026-05-28,567.48
Green,ACC-00281,2026-06-04,436.7
Green,ACC-00281,2026-06-11,426.12
Green,ACC-00281,2026-06-18,505.97
Green,ACC-00281,2026-06-25,393.33
Green,ACC-00281,2026-07-02,594.35
Yellow,ACC-00281,2026-07-09,582.98
Green,ACC-00281,2026-07-16,451.29
Green,ACC-00281,2026-07-23,443.35
Green,ACC-00281,2026-07-30,413.08
Green,ACC-00281,2026-08-06,515.29
Green,ACC-00281,2026-08-13,541.37
Green,ACC-00281,2026-08-20,502.86
Green,ACC-00281,2026-08-27,409.07
Green,ACC-00281,2026-09-03,621.23
Red,ACC-00281,2026-09-10,534.78
Green,ACC-00281,2026-09-17,566.49
Green,ACC-00281,2026-09-24,518.26
Green,ACC-00281,2026-10-01,440.77
Green,ACC-00281,2026-10-08,557.49
Green,ACC-00281,2026-10-15,491.03
Green,ACC-00281,2026-10-22,479.26
Green,ACC-00281,2026-10-29,468.94
Yellow,ACC-00281,2026-11-05,625.44
Yellow,ACC-00281,2026-11-12,665.28
Yellow,ACC-00281,2026-11-19,685.11
Yellow,ACC-00281,2026-11-26,735.92
Yellow,ACC-00281,2026-12-03,611.49
Yellow,ACC-00281,2026-12-10,670.98
Yellow,ACC-00281,2026-12-17,593.12
Yellow,ACC-00281,2026-12-24,712.69
Yellow,ACC-00281,2026-12-31,657.49
Green,ACC-00282,2026-01-01,948.56
Green,ACC-00282,2026-01-08,1202.67
Green,ACC-00282,2026-01-15,1150.87
Green,ACC-00282,2026-01-22,943.77
Green,ACC-00282,2026-01-29,1138.4
Green,ACC-00282,2026-02-05,1026.05
Green,ACC-00282,2026-02-12,1130.04
Green,ACC-00282,2026-02-19,779.45
Green,ACC-00282,2026-02-26,906.97
Green,ACC-00282,2026-03-05,935.72
Green,ACC-00282,2026-03-12,1000.58
Green,ACC-00282,2026-03-19,1010.1
Green,ACC-00282,2026-03-26,816.49
Green,ACC-00282,2026-04-02,1129.98
Green,ACC-00282,2026-04-09,1145.27
Green,ACC-00282,2026-04-16,1119.74
Green,ACC-00282,2026-04-23,951.18
Green,ACC-00282,2026-04-30,1051.47
Green,ACC-00282,2026-05-07,1249.37
Green,ACC-00282,2026-05-14,1000.86
Green,ACC-00282,2026-05-21,1228.53
Green,ACC-00282,2026-05-28,1125.31
Yellow,ACC-00282,2026-06-04,1168.76
Yellow,ACC-00282,2026-06-11,1381.88
Yellow,ACC-00282,2026-06-18,1387.8
Yellow,ACC-00282,2026-06-25,1428.06
Yellow,ACC-00282,2026-07-02,1082.44
Green,ACC-00282,2026-07-09,1211.35
Green,ACC-00282,2026-07-16,1169.68
Green,ACC-00282,2026-07-23,1342.1
Green,ACC-00282,2026-07-30,1284.67
Red,ACC-00282,2026-08-06,1210.88
Green,ACC-00282,2026-08-13,1200.09
Green,ACC-00282,2026-08-20,1356.56
Green,ACC-00282,2026-08-27,1308.44
Yellow,ACC-00282,2026-09-03,1434.25
Yellow,ACC-00282,2026-09-10,1300.52
Yellow,ACC-00282,2026-09-17,1309.77
Yellow,ACC-00282,2026-09-24,1030.92
Yellow,ACC-00282,2026-10-01,1147.0
Yellow,ACC-00282,2026-10-08,1312.82
Yellow,ACC-00282,2026-10-15,1111.05
Yellow,ACC-00282,2026-10-22,1327.96
Red,ACC-00282,2026-10-29,1483.31
Yellow,ACC-00282,2026-11-05,1227.87
Yellow,ACC-00282,2026-11-12,1324.84
Yellow,ACC-00282,2026-11-19,1223.56
Yellow,ACC-00282,2026-11-26,1045.51
Green,ACC-00282,2026-12-03,1284.56
Green,ACC-00282,2026-12-10,958.77
Green,ACC-00282,2026-12-17,1388.35
Green,ACC-00282,2026-12-24,1099.58
Green,ACC-00282,2026-12-31,1150.96
Green,ACC-00283,2026-01-01,2782.09
Green,ACC-00283,2026-01-08,2426.34
Green,ACC-00283,2026-01-15,2850.24
Green,ACC-00283,2026-01-22,3369.15
Green,ACC-00283,2026-01-29,2673.03
Green,ACC-00283,2026-02-05,2694.85
Green,ACC-00283,2026-02-12,2974.9
Green,ACC-00283,2026-02-19,3186.34
Green,ACC-00283,2026-02-26,2476.05
Green,ACC-00283,2026-03-05,2919.7
Green,ACC-00283,2026-03-12,3560.85
Green,ACC-00283,2026-03-19,2726.51
Green,ACC-00283,2026-03-26,2754.25
Green,ACC-00283,2026-04-02,2601.14
Green,ACC-00283,2026-04-09,2970.46
Green,ACC-00283,2026-04-16,3282.0
Green,ACC-00283,2026-04-23,2980.37
Green,ACC-00283,2026-04-30,3088.46
Green,ACC-00283,2026-05-07,2275.27
Green,ACC-00283,2026-05-14,2774.74
Green,ACC-00283,2026-05-21,3127.84
Red,ACC-00283,2026-05-28,2876.73
Green,ACC-00283,2026-06-04,2285.82
Green,ACC-00283,2026-06-11,2213.62
Green,ACC-00283,2026-06-18,2634.75
Green,ACC-00283,2026-06-25,2565.33
Green,ACC-00283,2026-07-02,2984.18
Green,ACC-00283,2026-07-09,3052.45
Green,ACC-00283,2026-07-16,2704.72
Green,ACC-00283,2026-07-23,2302.61
Green,ACC-00283,2026-07-30,3099.77
Green,ACC-00283,2026-08-06,2544.84
Green,ACC-00283,2026-08-13,2985.65
Green,ACC-00283,2026-08-20,2250.31
Green,ACC-00283,2026-08-27,2411.97
Green,ACC-00283,2026-09-03,2563.57
Green,ACC-00283,2026-09-10,2287.51
Green,ACC-00283,2026-09-17,2335.2
Green,ACC-00283,2026-09-24,2611.61
Green,ACC-00283,2026-10-01,2303.24
Green,ACC-00283,2026-10-08,1889.02
Green,ACC-00283,2026-10-15,2476.1
Green,ACC-00283,2026-10-22,2335.94
Green,ACC-00283,2026-10-29,2333.18
Green,ACC-00283,2026-11-05,1990.23
Green,ACC-00283,2026-11-12,1733.54
Yellow,ACC-00283,2026-11-19,1857.64
Green,ACC-00283,2026-11-26,2186.5
Yellow,ACC-00283,2026-12-03,2180.2
Yellow,ACC-00283,2026-12-10,2118.27
Yellow,ACC-00283,2026-12-17,2123.22
Yellow,ACC-00283,2026-12-24,2207.52
Yellow,ACC-00283,2026-12-31,2091.46
Green,ACC-00284,2026-01-01,747.22
Green,ACC-00284,2026-01-08,929.32
Green,ACC-00284,2026-01-15,682.42
Green,ACC-00284,2026-01-22,691.96
Yellow,ACC-00284,2026-01-29,985.15
Green,ACC-00284,2026-02-05,991.04
Green,ACC-00284,2026-02-12,974.46
Yellow,ACC-00284,2026-02-19,915.27
Green,ACC-00284,2026-02-26,803.26
Green,ACC-00284,2026-03-05,732.94
Green,ACC-00284,2026-03-12,942.27
Green,ACC-00284,2026-03-19,672.6
Green,ACC-00284,2026-03-26,726.92
Yellow,ACC-00284,2026-04-02,838.39
Yellow,ACC-00284,2026-04-09,939.56
